Collection,FileName,Xpath
ESA,03632-metadata.xml,/eml:eml/@packageId
ESA,03632-metadata.xml,/eml:eml/@system
ESA,03632-metadata.xml,/eml:eml/@xsi:schemaLocation
ESA,03632-metadata.xml,/eml:eml/access/@authSystem
ESA,03632-metadata.xml,/eml:eml/access/@order
ESA,03632-metadata.xml,/eml:eml/access/allow/principal
ESA,03632-metadata.xml,/eml:eml/access/allow/permission
ESA,03632-metadata.xml,/eml:eml/access/allow/principal
ESA,03632-metadata.xml,/eml:eml/access/allow/permission
ESA,03632-metadata.xml,/eml:eml/access/allow/principal
ESA,03632-metadata.xml,/eml:eml/access/allow/permission
ESA,03632-metadata.xml,/eml:eml/access/allow/principal
ESA,03632-metadata.xml,/eml:eml/access/allow/permission
ESA,03632-metadata.xml,/eml:eml/access/allow/permission
ESA,03632-metadata.xml,/eml:eml/access/allow/principal
ESA,03632-metadata.xml,/eml:eml/access/allow/permission
ESA,03632-metadata.xml,/eml:eml/dataset/alternateIdentifier
ESA,03632-metadata.xml,/eml:eml/dataset/alternateIdentifier/@system
ESA,03632-metadata.xml,/eml:eml/dataset/title
ESA,03632-metadata.xml,/eml:eml/dataset/creator/organizationName
ESA,03632-metadata.xml,/eml:eml/dataset/creator/organizationName
ESA,03632-metadata.xml,/eml:eml/dataset/creator/individualName/givenName
ESA,03632-metadata.xml,/eml:eml/dataset/creator/individualName/surName
ESA,03632-metadata.xml,/eml:eml/dataset/creator/organizationName
ESA,03632-metadata.xml,/eml:eml/dataset/creator/address/deliveryPoint
ESA,03632-metadata.xml,/eml:eml/dataset/creator/address/city
ESA,03632-metadata.xml,/eml:eml/dataset/creator/address/administrativeArea
ESA,03632-metadata.xml,/eml:eml/dataset/creator/address/postalCode
ESA,03632-metadata.xml,/eml:eml/dataset/creator/address/country
ESA,03632-metadata.xml,/eml:eml/dataset/creator/phone
ESA,03632-metadata.xml,/eml:eml/dataset/creator/phone
ESA,03632-metadata.xml,/eml:eml/dataset/creator/phone/@phonetype
ESA,03632-metadata.xml,/eml:eml/dataset/creator/electronicMailAddress
ESA,03632-metadata.xml,/eml:eml/dataset/metadataProvider/individualName/givenName
ESA,03632-metadata.xml,/eml:eml/dataset/metadataProvider/individualName/surName
ESA,03632-metadata.xml,/eml:eml/dataset/associatedParty/individualName/givenName
ESA,03632-metadata.xml,/eml:eml/dataset/associatedParty/individualName/surName
ESA,03632-metadata.xml,/eml:eml/dataset/associatedParty/role
ESA,03632-metadata.xml,/eml:eml/dataset/pubDate
ESA,03632-metadata.xml,/eml:eml/dataset/abstract/para
ESA,03632-metadata.xml,/eml:eml/dataset/keywordSet/keyword
ESA,03632-metadata.xml,/eml:eml/dataset/keywordSet/keyword
ESA,03632-metadata.xml,/eml:eml/dataset/keywordSet/keyword
ESA,03632-metadata.xml,/eml:eml/dataset/keywordSet/keyword
ESA,03632-metadata.xml,/eml:eml/dataset/keywordSet/keywordThesaurus
ESA,03632-metadata.xml,/eml:eml/dataset/additionalInfo/para
ESA,03632-metadata.xml,/eml:eml/dataset/intellectualRights/para
ESA,03632-metadata.xml,/eml:eml/dataset/distribution/online/url
ESA,03632-metadata.xml,/eml:eml/dataset/distribution/offline/mediumName
ESA,03632-metadata.xml,/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate
ESA,03632-metadata.xml,/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate
ESA,03632-metadata.xml,/eml:eml/dataset/coverage/geographicCoverage/geographicDescription
ESA,03632-metadata.xml,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate
ESA,03632-metadata.xml,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate
ESA,03632-metadata.xml,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate
ESA,03632-metadata.xml,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate
ESA,03632-metadata.xml,/eml:eml/dataset/coverage/taxonomicCoverage/generalTaxonomicCoverage
ESA,03632-metadata.xml,/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankName
ESA,03632-metadata.xml,/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankValue
ESA,03632-metadata.xml,/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankName
ESA,03632-metadata.xml,/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankValue
