Collection,FileName,Xpath
PISCO,01259-metadata.xml,/eml:eml/@packageId
PISCO,01259-metadata.xml,/eml:eml/@scope
PISCO,01259-metadata.xml,/eml:eml/@system
PISCO,01259-metadata.xml,/eml:eml/@xsi:schemaLocation
PISCO,01259-metadata.xml,/eml:eml/dataset/@scope
PISCO,01259-metadata.xml,/eml:eml/dataset/shortName
PISCO,01259-metadata.xml,/eml:eml/dataset/title
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/@scope
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/organizationName
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/onlineUrl
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/@scope
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/organizationName
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/onlineUrl
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/@scope
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/individualName/salutation
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/individualName/givenName
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/individualName/surName
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/address/@scope
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/address/deliveryPoint
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/address/deliveryPoint
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/address/deliveryPoint
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/address/deliveryPoint
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/address/city
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/address/administrativeArea
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/address/postalCode
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/address/country
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/phone
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/phone/@phonetype
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/phone
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/phone/@phonetype
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/electronicMailAddress
PISCO,01259-metadata.xml,/eml:eml/dataset/creator/onlineUrl
PISCO,01259-metadata.xml,/eml:eml/dataset/associatedParty/@scope
PISCO,01259-metadata.xml,/eml:eml/dataset/associatedParty/individualName/salutation
PISCO,01259-metadata.xml,/eml:eml/dataset/associatedParty/individualName/givenName
PISCO,01259-metadata.xml,/eml:eml/dataset/associatedParty/individualName/surName
PISCO,01259-metadata.xml,/eml:eml/dataset/associatedParty/address/@scope
PISCO,01259-metadata.xml,/eml:eml/dataset/associatedParty/address/deliveryPoint
PISCO,01259-metadata.xml,/eml:eml/dataset/associatedParty/address/deliveryPoint
PISCO,01259-metadata.xml,/eml:eml/dataset/associatedParty/address/deliveryPoint
