Collection,FileName,Xpath
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:fileIdentifier/gco:CharacterString
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:language/gco:CharacterString
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:characterSet/gmd:MD_CharacterSetCode
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:characterSet/gmd:MD_CharacterSetCode/@codeList
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:characterSet/gmd:MD_CharacterSetCode/@codeListValue
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:hierarchyLevel/gmd:MD_ScopeCode
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:hierarchyLevel/gmd:MD_ScopeCode/@codeList
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:hierarchyLevel/gmd:MD_ScopeCode/@codeListValue
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:contact/gmd:CI_ResponsibleParty/gmd:organisationName/gco:CharacterString
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:contact/gmd:CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:contact/gmd:CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode/@codeList
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:contact/gmd:CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode/@codeListValue
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:dateStamp/gco:DateTime
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:metadataStandardName/gco:CharacterString
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:metadataStandardVersion/gco:CharacterString
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:referenceSystemInfo/gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier/gmd:RS_Identifier/gmd:code/gco:CharacterString
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:citation/gmd:CI_Citation/gmd:title/gco:CharacterString
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:citation/gmd:CI_Citation/gmd:date/gmd:CI_Date/gmd:date/gco:DateTime
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:citation/gmd:CI_Citation/gmd:date/gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:citation/gmd:CI_Citation/gmd:date/gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode/@codeList
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:citation/gmd:CI_Citation/gmd:date/gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode/@codeListValue
GHRC,lohrac.xml,/gmi:MI_Metadata/gmd:identificationInfo/gmd:MD_DataIdentification/gmd:citation/gmd:CI_Citation/gmd:date/gmd:CI_Date/gmd:date/gco:DateTime
